"Date","Price","Open","High","Low","Change %"
"Mar 27, 2018","3.3288","3.3120","3.3371","3.3098","0.51%"
"Mar 26, 2018","3.3119","3.3139","3.3146","3.2923","-0.01%"
"Mar 23, 2018","3.3123","3.3157","3.3190","3.2936","-0.11%"
"Mar 22, 2018","3.3159","3.2727","3.3176","3.2719","1.33%"
"Mar 21, 2018","3.2725","3.3127","3.3132","3.2635","-1.18%"
"Mar 20, 2018","3.3117","3.2858","3.3119","3.2788","0.78%"
"Mar 19, 2018","3.2862","3.2790","3.2969","3.2790","0.16%"
"Mar 16, 2018","3.2811","3.2862","3.2997","3.2719","-0.16%"
"Mar 15, 2018","3.2862","3.2626","3.2980","3.2614","0.78%"
"Mar 14, 2018","3.2607","3.2614","3.2679","3.2466","0.00%"
"Mar 13, 2018","3.2607","3.2622","3.2660","3.2372","-0.05%"
"Mar 12, 2018","3.2622","3.2561","3.2685","3.2500","0.21%"
"Mar 09, 2018","3.2553","3.2669","3.2708","3.2390","-0.36%"
"Mar 08, 2018","3.2669","3.2448","3.2703","3.2390","0.66%"
"Mar 07, 2018","3.2454","3.2117","3.2486","3.2099","1.05%"
"Mar 06, 2018","3.2117","3.2430","3.2439","3.2055","-0.97%"
"Mar 05, 2018","3.2430","3.2528","3.2640","3.2415","-0.30%"
"Mar 02, 2018","3.2528","3.2516","3.2672","3.2480","0.04%"
"Mar 01, 2018","3.2515","3.2462","3.2715","3.2383","0.16%"
"Feb 28, 2018","3.2462","3.2516","3.2540","3.2349","-0.17%"
"Feb 27, 2018","3.2516","3.2243","3.2555","3.2217","0.80%"
"Feb 26, 2018","3.2258","3.2379","3.2426","3.2224","-0.37%"
"Feb 23, 2018","3.2379","3.2502","3.2510","3.2322","-0.38%"
"Feb 22, 2018","3.2502","3.2687","3.2738","3.2420","-0.58%"
"Feb 21, 2018","3.2692","3.2572","3.2729","3.2423","0.41%"
"Feb 20, 2018","3.2557","3.2340","3.2614","3.2340","0.65%"
"Feb 19, 2018","3.2346","3.2308","3.2384","3.2222","0.11%"
"Feb 16, 2018","3.2312","3.2323","3.2477","3.2021","0.10%"
"Feb 15, 2018","3.2279","3.2197","3.2412","3.1980","0.33%"
"Feb 14, 2018","3.2174","3.2927","3.2971","3.2159","-2.38%"
"Feb 13, 2018","3.2957","3.2957","3.2957","3.2957","0.01%"
"Feb 12, 2018","3.2954","3.2954","3.2954","3.2954","0.04%"
"Feb 09, 2018","3.2942","3.2860","3.3188","3.2673","0.26%"
"Feb 08, 2018","3.2858","3.2714","3.3030","3.2558","0.44%"
"Feb 07, 2018","3.2714","3.2480","3.2836","3.2371","1.13%"
"Feb 06, 2018","3.2348","3.2628","3.2782","3.2322","-0.85%"
"Feb 05, 2018","3.2625","3.2181","3.2657","3.2130","1.38%"
"Feb 02, 2018","3.2181","3.1671","3.2234","3.1671","1.62%"
"Feb 01, 2018","3.1669","3.1854","3.1964","3.1613","-0.60%"
"Jan 31, 2018","3.1859","3.1839","3.1951","3.1454","0.15%"
"Jan 30, 2018","3.1812","3.1550","3.1949","3.1477","0.83%"
"Jan 29, 2018","3.1550","3.1530","3.1718","3.1530","0.13%"
"Jan 26, 2018","3.1510","3.1481","3.1560","3.1195","0.08%"
"Jan 25, 2018","3.1485","3.1464","3.1485","3.1464","0.06%"
"Jan 24, 2018","3.1465","3.2375","3.2400","3.1345","-2.80%"
"Jan 23, 2018","3.2370","3.2036","3.2441","3.2012","1.09%"
"Jan 22, 2018","3.2021","3.1961","3.2113","3.1816","0.18%"
"Jan 19, 2018","3.1962","3.2082","3.2149","3.1936","-0.32%"
"Jan 18, 2018","3.2065","3.2240","3.2245","3.2011","-0.54%"
"Jan 17, 2018","3.2238","3.2264","3.2386","3.2113","-0.02%"
"Jan 16, 2018","3.2243","3.2168","3.2377","3.2114","0.25%"
"Jan 15, 2018","3.2163","3.2054","3.2206","3.1912","0.31%"
"Jan 12, 2018","3.2064","3.2161","3.2305","3.1989","-0.28%"
"Jan 11, 2018","3.2155","3.2283","3.2401","3.2117","-0.40%"
"Jan 10, 2018","3.2283","3.2519","3.2557","3.2252","-0.62%"
"Jan 09, 2018","3.2483","3.2413","3.2553","3.2291","0.23%"
"Jan 08, 2018","3.2407","3.2289","3.2445","3.2227","0.36%"
"Jan 05, 2018","3.2292","3.2348","3.2494","3.2262","-0.17%"
"Jan 04, 2018","3.2346","3.2374","3.2428","3.2214","-0.07%"
"Jan 03, 2018","3.2370","3.2590","3.2680","3.2311","-0.68%"
"Jan 02, 2018","3.2591","3.3136","3.3136","3.2569","-1.61%"
"Jan 01, 2018","3.3125","3.3125","3.3125","3.3125","0.00%"
"Dec 29, 2017","3.3125","3.3125","3.3125","3.3125","0.00%"
"Dec 28, 2017","3.3125","3.3152","3.3176","3.2946","-0.08%"
"Dec 27, 2017","3.3150","3.3106","3.3220","3.2916","0.12%"
"Dec 26, 2017","3.3111","3.3376","3.3376","3.3062","-0.78%"
"Dec 25, 2017","3.3370","3.3370","3.3370","3.3370","0.00%"
"Dec 22, 2017","3.3370","3.3091","3.3401","3.3034","0.86%"
"Dec 21, 2017","3.3084","3.2978","3.3170","3.2901","0.32%"
"Dec 20, 2017","3.2979","3.2911","3.3008","3.2807","0.24%"
"Dec 19, 2017","3.2900","3.2923","3.3079","3.2811","-0.07%"
"Dec 18, 2017","3.2923","3.2947","3.3009","3.2780","-0.07%"
"Dec 15, 2017","3.2947","3.3336","3.3374","3.2942","-1.41%"
"Dec 14, 2017","3.3419","3.3234","3.3476","3.3100","0.96%"
"Dec 13, 2017","3.3100","3.3070","3.3321","3.2877","0.11%"
"Dec 12, 2017","3.3065","3.3055","3.3334","3.2963","0.05%"
"Dec 11, 2017","3.3048","3.2912","3.3060","3.2726","0.39%"
"Dec 08, 2017","3.2919","3.2768","3.3105","3.2648","0.04%"
"Dec 07, 2017","3.2907","3.2477","3.3182","3.2468","1.70%"
"Dec 06, 2017","3.2357","3.2415","3.2493","3.2241","-0.19%"
"Dec 05, 2017","3.2418","3.2447","3.2470","3.2197","-0.07%"
"Dec 04, 2017","3.2442","3.2581","3.2623","3.2418","-0.43%"
"Dec 01, 2017","3.2581","3.2727","3.2851","3.2479","-0.45%"
"Nov 30, 2017","3.2727","3.2465","3.2883","3.2350","0.82%"
"Nov 29, 2017","3.2461","3.2132","3.2473","3.2002","1.03%"
"Nov 28, 2017","3.2131","3.2325","3.2325","3.2019","-0.46%"
"Nov 27, 2017","3.2278","3.2330","3.2331","3.2130","-0.16%"
"Nov 24, 2017","3.2330","3.2218","3.2360","3.2212","0.34%"
"Nov 23, 2017","3.2219","3.2241","3.2428","3.2183","-0.07%"
"Nov 22, 2017","3.2243","3.2570","3.2646","3.2213","-1.06%"
"Nov 21, 2017","3.2588","3.2593","3.2657","3.2390","0.04%"
"Nov 20, 2017","3.2574","3.2574","3.2574","3.2574","0.00%"
"Nov 17, 2017","3.2574","3.2726","3.2884","3.2546","-0.51%"
"Nov 16, 2017","3.2740","3.3130","3.3132","3.2677","-1.19%"
"Nov 15, 2017","3.3133","3.3133","3.3133","3.3133","0.01%"
"Nov 14, 2017","3.3131","3.2805","3.3178","3.2662","1.03%"
"Nov 13, 2017","3.2794","3.2821","3.3005","3.2760","0.05%"
"Nov 10, 2017","3.2779","3.2529","3.2841","3.2501","0.79%"
"Nov 09, 2017","3.2521","3.2546","3.2665","3.2359","-0.08%"
"Nov 08, 2017","3.2548","3.2723","3.2723","3.2401","-0.51%"
"Nov 07, 2017","3.2714","3.2495","3.2884","3.2495","0.67%"
"Nov 06, 2017","3.2495","3.3144","3.3144","3.2476","-1.96%"
"Nov 03, 2017","3.3144","3.2664","3.3350","3.2482","1.42%"
"Nov 02, 2017","3.2680","3.2683","3.2683","3.2680","0.01%"
"Nov 01, 2017","3.2677","3.2727","3.2927","3.2565","-0.15%"
"Oct 31, 2017","3.2727","3.2891","3.3018","3.2645","-0.50%"
"Oct 30, 2017","3.2891","3.2367","3.2892","3.2344","1.63%"
"Oct 27, 2017","3.2363","3.2902","3.3030","3.2342","-1.65%"
"Oct 26, 2017","3.2906","3.2332","3.2978","3.2287","1.78%"
"Oct 25, 2017","3.2332","3.2441","3.2599","3.2283","-0.32%"
"Oct 24, 2017","3.2435","3.2389","3.2670","3.2239","0.18%"
"Oct 23, 2017","3.2378","3.1929","3.2387","3.1893","1.42%"
"Oct 20, 2017","3.1926","3.1665","3.1980","3.1665","0.81%"
"Oct 19, 2017","3.1671","3.1721","3.1793","3.1625","-0.13%"
"Oct 18, 2017","3.1711","3.1582","3.1817","3.1556","0.41%"
"Oct 17, 2017","3.1580","3.1712","3.1838","3.1580","-0.42%"
"Oct 16, 2017","3.1712","3.1454","3.1740","3.1441","0.83%"
"Oct 13, 2017","3.1452","3.1730","3.1803","3.1437","-0.80%"
"Oct 12, 2017","3.1705","3.1721","3.1727","3.1705","-0.06%"
"Oct 11, 2017","3.1724","3.1795","3.1799","3.1599","-0.22%"
"Oct 10, 2017","3.1795","3.1890","3.1890","3.1618","-0.29%"
"Oct 09, 2017","3.1888","3.1563","3.1900","3.1558","1.04%"
"Oct 06, 2017","3.1561","3.1547","3.1784","3.1496","0.05%"
"Oct 05, 2017","3.1545","3.1319","3.1566","3.1244","0.62%"
"Oct 04, 2017","3.1351","3.1456","3.1456","3.1221","-0.24%"
"Oct 03, 2017","3.1427","3.1545","3.1656","3.1410","-0.37%"
"Oct 02, 2017","3.1545","3.1644","3.1791","3.1513","-0.23%"
"Sep 29, 2017","3.1619","3.1827","3.1906","3.1562","-0.65%"
"Sep 28, 2017","3.1825","3.1934","3.2003","3.1772","-0.34%"
"Sep 27, 2017","3.1932","3.1669","3.1986","3.1665","0.84%"
"Sep 26, 2017","3.1666","3.1592","3.1752","3.1522","0.21%"
"Sep 25, 2017","3.1599","3.1326","3.1618","3.1260","1.12%"
"Sep 22, 2017","3.1250","3.1376","3.1397","3.1223","-0.40%"
"Sep 21, 2017","3.1377","3.1332","3.1473","3.1256","0.17%"
"Sep 20, 2017","3.1325","3.1354","3.1394","3.1136","-0.08%"
"Sep 19, 2017","3.1351","3.1362","3.1402","3.1244","-0.05%"
"Sep 18, 2017","3.1368","3.1108","3.1388","3.1079","0.91%"
"Sep 15, 2017","3.1085","3.1196","3.1323","3.1085","-0.34%"
"Sep 14, 2017","3.1190","3.1360","3.1510","3.1127","-0.52%"
"Sep 13, 2017","3.1353","3.1248","3.1445","3.1222","0.32%"
"Sep 12, 2017","3.1252","3.1031","3.1387","3.1029","0.72%"
"Sep 11, 2017","3.1029","3.0903","3.1082","3.0791","0.52%"
"Sep 08, 2017","3.0867","3.0852","3.0995","3.0819","-0.41%"
"Sep 07, 2017","3.0993","3.1002","3.1002","3.0993","-0.04%"
"Sep 06, 2017","3.1004","3.1168","3.1210","3.0987","-0.55%"
"Sep 05, 2017","3.1174","3.1416","3.1427","3.1122","-0.77%"
"Sep 04, 2017","3.1417","3.1404","3.1450","3.1327","0.00%"
"Sep 01, 2017","3.1416","3.1477","3.1488","3.1223","-0.20%"
"Aug 31, 2017","3.1479","3.1597","3.1702","3.1372","-0.39%"
"Aug 30, 2017","3.1603","3.1656","3.1766","3.1559","-0.15%"
"Aug 29, 2017","3.1652","3.1677","3.1766","3.1582","-0.06%"
"Aug 28, 2017","3.1670","3.1592","3.1675","3.1483","0.21%"
"Aug 25, 2017","3.1603","3.1484","3.1629","3.1357","0.39%"
"Aug 24, 2017","3.1481","3.1414","3.1509","3.1330","0.21%"
"Aug 23, 2017","3.1414","3.1618","3.1705","3.1340","-0.62%"
"Aug 22, 2017","3.1611","3.1649","3.1910","3.1466","-0.11%"
"Aug 21, 2017","3.1645","3.1488","3.1723","3.1361","0.57%"
"Aug 18, 2017","3.1465","3.1751","3.1761","3.1404","-0.90%"
"Aug 17, 2017","3.1751","3.1534","3.1824","3.1524","0.72%"
"Aug 16, 2017","3.1524","3.1693","3.1782","3.1454","-0.54%"
"Aug 15, 2017","3.1695","3.1892","3.2060","3.1657","-0.61%"
"Aug 14, 2017","3.1890","3.1764","3.2059","3.1734","-0.15%"
"Aug 11, 2017","3.1938","3.1755","3.2210","3.1547","0.57%"
"Aug 10, 2017","3.1757","3.1557","3.1787","3.1466","0.63%"
"Aug 09, 2017","3.1559","3.1271","3.1587","3.1263","0.93%"
"Aug 08, 2017","3.1269","3.1265","3.1383","3.1189","0.01%"
"Aug 07, 2017","3.1265","3.1311","3.1345","3.1204","-0.15%"
"Aug 04, 2017","3.1313","3.1126","3.1338","3.1079","0.60%"
"Aug 03, 2017","3.1126","3.1134","3.1271","3.1096","-0.04%"
"Aug 02, 2017","3.1137","3.1261","3.1382","3.1126","-0.41%"
"Aug 01, 2017","3.1265","3.1277","3.1315","3.1079","0.00%"
"Jul 31, 2017","3.1264","3.1325","3.1442","3.1138","-0.18%"
"Jul 28, 2017","3.1319","3.1525","3.1600","3.1283","-0.67%"
"Jul 27, 2017","3.1530","3.1382","3.1600","3.1382","0.46%"
"Jul 26, 2017","3.1387","3.1728","3.1772","3.1349","-1.07%"
"Jul 25, 2017","3.1726","3.1471","3.1736","3.1364","0.81%"
"Jul 24, 2017","3.1470","3.1405","3.1538","3.1341","0.17%"
"Jul 21, 2017","3.1418","3.1202","3.1454","3.1099","0.67%"
"Jul 20, 2017","3.1208","3.1494","3.1557","3.1183","-0.90%"
"Jul 19, 2017","3.1490","3.1559","3.1639","3.1444","-0.17%"
"Jul 18, 2017","3.1545","3.1835","3.1837","3.1536","-0.90%"
"Jul 17, 2017","3.1833","3.1809","3.1878","3.1761","0.11%"
"Jul 14, 2017","3.1799","3.2125","3.2125","3.1782","-1.05%"
"Jul 13, 2017","3.2138","3.2081","3.2218","3.2024","0.18%"
"Jul 12, 2017","3.2079","3.2548","3.2553","3.2050","-1.44%"
"Jul 11, 2017","3.2548","3.2558","3.2697","3.2462","-0.03%"
"Jul 10, 2017","3.2557","3.2805","3.2818","3.2551","-0.78%"
"Jul 07, 2017","3.2813","3.2996","3.3068","3.2679","-0.45%"
"Jul 06, 2017","3.2962","3.2886","3.3211","3.2883","0.22%"
"Jul 05, 2017","3.2889","3.3089","3.3314","3.2889","-0.62%"
"Jul 04, 2017","3.3093","3.3018","3.3108","3.2982","0.24%"
"Jul 03, 2017","3.3015","3.3196","3.3246","3.2938","-0.17%"
"Jun 30, 2017","3.3072","3.3049","3.3165","3.2866","0.09%"
"Jun 29, 2017","3.3043","3.2807","3.3150","3.2708","0.73%"
"Jun 28, 2017","3.2805","3.3133","3.3152","3.2788","-1.00%"
"Jun 27, 2017","3.3135","3.2974","3.3347","3.2968","0.52%"
"Jun 26, 2017","3.2963","3.3445","3.3445","3.2950","-1.40%"
"Jun 23, 2017","3.3430","3.3413","3.3443","3.3257","0.01%"
"Jun 22, 2017","3.3425","3.3357","3.3495","3.3226","0.19%"
"Jun 21, 2017","3.3363","3.3258","3.3373","3.3140","0.28%"
"Jun 20, 2017","3.3270","3.2824","3.3439","3.2824","1.35%"
"Jun 19, 2017","3.2828","3.2902","3.3146","3.2801","-0.32%"
"Jun 16, 2017","3.2933","3.2898","3.2973","3.2786","0.56%"
"Jun 15, 2017","3.2750","3.2743","3.2752","3.2743","0.02%"
"Jun 14, 2017","3.2742","3.3150","3.3165","3.2635","-1.24%"
"Jun 13, 2017","3.3154","3.3184","3.3342","3.2974","-0.08%"
"Jun 12, 2017","3.3181","3.2961","3.3266","3.2747","0.64%"
"Jun 09, 2017","3.2971","3.2620","3.2986","3.2561","1.09%"
"Jun 08, 2017","3.2617","3.2699","3.2895","3.2617","-0.24%"
"Jun 07, 2017","3.2695","3.2783","3.2869","3.2652","-0.25%"
"Jun 06, 2017","3.2778","3.2973","3.3020","3.2725","-0.58%"
"Jun 05, 2017","3.2969","3.2462","3.2974","3.2462","1.50%"
"Jun 02, 2017","3.2483","3.2511","3.2597","3.2207","-0.07%"
"Jun 01, 2017","3.2506","3.2273","3.2553","3.2151","0.74%"
"May 31, 2017","3.2266","3.2576","3.2603","3.2245","-0.95%"
"May 30, 2017","3.2577","3.2569","3.2722","3.2544","0.03%"
"May 29, 2017","3.2567","3.2666","3.2771","3.2567","-0.10%"
"May 26, 2017","3.2601","3.2742","3.2761","3.2516","-0.41%"
"May 25, 2017","3.2736","3.2759","3.2992","3.2618","-0.15%"
"May 24, 2017","3.2784","3.2702","3.2885","3.2477","0.24%"
"May 23, 2017","3.2705","3.2666","3.2894","3.2543","0.15%"
"May 22, 2017","3.2656","3.2532","3.3190","3.2519","0.39%"
"May 19, 2017","3.2529","3.3662","3.3718","3.2414","-3.50%"
"May 18, 2017","3.3710","3.1408","3.4136","3.1389","7.43%"
"May 17, 2017","3.1380","3.0953","3.1408","3.0951","1.34%"
"May 16, 2017","3.0964","3.1107","3.1109","3.0873","-0.48%"
"May 15, 2017","3.1113","3.1229","3.1258","3.0960","-0.34%"
"May 12, 2017","3.1218","3.1380","3.1511","3.1164","-0.59%"
"May 11, 2017","3.1403","3.1676","3.1685","3.1370","-0.87%"
"May 10, 2017","3.1678","3.1908","3.1916","3.1523","-0.70%"
"May 09, 2017","3.1902","3.1995","3.1997","3.1780","-0.24%"
"May 08, 2017","3.1980","3.1753","3.2077","3.1753","0.65%"
"May 05, 2017","3.1774","3.1902","3.1960","3.1682","-0.35%"
"May 04, 2017","3.1885","3.1663","3.1956","3.1614","0.74%"
"May 03, 2017","3.1652","3.1515","3.1679","3.1408","0.43%"
"May 02, 2017","3.1517","3.1757","3.1959","3.1460","-0.78%"
"May 01, 2017","3.1765","3.1772","3.1772","3.1765","-0.00%"
"Apr 28, 2017","3.1766","3.1837","3.2149","3.1698","-0.22%"
"Apr 27, 2017","3.1835","3.1721","3.1888","3.1545","0.35%"
"Apr 26, 2017","3.1723","3.1476","3.2085","3.1434","0.80%"
"Apr 25, 2017","3.1471","3.1283","3.1712","3.1275","0.61%"
"Apr 24, 2017","3.1280","3.1506","3.1506","3.1182","-0.64%"
"Apr 21, 2017","3.1482","3.1479","3.1488","3.1479","-0.01%"
"Apr 20, 2017","3.1486","3.1507","3.1705","3.1324","-0.11%"
"Apr 19, 2017","3.1522","3.1075","3.1545","3.1075","1.42%"
"Apr 18, 2017","3.1080","3.0983","3.1239","3.0878","0.31%"
"Apr 17, 2017","3.0985","3.1446","3.1476","3.0930","-1.47%"
"Apr 14, 2017","3.1448","3.1435","3.1452","3.1431","0.01%"
"Apr 13, 2017","3.1444","3.1258","3.1498","3.1145","0.60%"
"Apr 12, 2017","3.1258","3.1383","3.1599","3.1197","-0.36%"
"Apr 11, 2017","3.1372","3.1324","3.1561","3.1256","0.17%"
"Apr 10, 2017","3.1320","3.1466","3.1509","3.1302","-0.45%"
"Apr 07, 2017","3.1462","3.1429","3.1593","3.1183","0.11%"
"Apr 06, 2017","3.1427","3.1195","3.1517","3.1063","0.72%"
"Apr 05, 2017","3.1203","3.0938","3.1261","3.0808","0.85%"
"Apr 04, 2017","3.0939","3.1151","3.1420","3.0924","-0.67%"
"Apr 03, 2017","3.1147","3.1236","3.1355","3.1099","-0.28%"
"Mar 31, 2017","3.1233","3.1481","3.1785","3.1214","-0.84%"
"Mar 30, 2017","3.1496","3.1200","3.1532","3.1178","0.95%"
"Mar 29, 2017","3.1199","3.1414","3.1421","3.1122","-0.68%"
"Mar 28, 2017","3.1412","3.1269","3.1460","3.1233","0.47%"
"Mar 27, 2017","3.1265","3.1084","3.1404","3.1079","0.58%"
"Mar 24, 2017","3.1086","3.1404","3.1515","3.1048","-0.98%"
"Mar 23, 2017","3.1395","3.0873","3.1456","3.0873","1.67%"
"Mar 22, 2017","3.0880","3.0888","3.1102","3.0808","-0.01%"
"Mar 21, 2017","3.0884","3.0724","3.0951","3.0600","0.51%"
"Mar 20, 2017","3.0726","3.0920","3.1160","3.0673","-0.62%"
"Mar 17, 2017","3.0918","3.1191","3.1282","3.0875","-0.86%"
"Mar 16, 2017","3.1185","3.1031","3.1233","3.0925","0.48%"
"Mar 15, 2017","3.1037","3.1680","3.1778","3.0972","-2.05%"
"Mar 14, 2017","3.1685","3.1521","3.1824","3.1501","0.49%"
"Mar 13, 2017","3.1530","3.1387","3.1606","3.1292","0.43%"
"Mar 10, 2017","3.1395","3.1942","3.1966","3.1392","-1.68%"
"Mar 09, 2017","3.1932","3.1627","3.1984","3.1599","0.95%"
"Mar 08, 2017","3.1631","3.1200","3.1812","3.1197","1.40%"
"Mar 07, 2017","3.1195","3.1391","3.1412","3.1119","-0.61%"
"Mar 06, 2017","3.1386","3.1146","3.1394","3.1000","0.73%"
"Mar 03, 2017","3.1158","3.1573","3.1633","3.1120","-1.29%"
"Mar 02, 2017","3.1565","3.0895","3.1590","3.0895","2.15%"
"Mar 01, 2017","3.0900","3.1095","3.1238","3.0900","-0.61%"
"Feb 28, 2017","3.1091","3.1090","3.1091","3.1090","0.00%"
"Feb 27, 2017","3.1090","3.1105","3.1105","3.1085","-0.06%"
"Feb 24, 2017","3.1110","3.0622","3.1195","3.0600","1.68%"
"Feb 23, 2017","3.0595","3.0635","3.0796","3.0519","-0.15%"
"Feb 22, 2017","3.0640","3.0960","3.0989","3.0604","-1.00%"
"Feb 21, 2017","3.0951","3.0862","3.1083","3.0848","0.26%"
"Feb 20, 2017","3.0870","3.1019","3.1074","3.0826","-0.57%"
"Feb 17, 2017","3.1048","3.0871","3.1099","3.0796","0.50%"
"Feb 16, 2017","3.0892","3.0568","3.0905","3.0387","1.04%"
"Feb 15, 2017","3.0575","3.0850","3.0969","3.0545","-0.89%"
"Feb 14, 2017","3.0850","3.1120","3.1283","3.0825","-0.85%"
"Feb 13, 2017","3.1115","3.1141","3.1240","3.1075","-0.13%"
"Feb 10, 2017","3.1157","3.1311","3.1313","3.1061","-0.46%"
"Feb 09, 2017","3.1301","3.1172","3.1334","3.1134","0.40%"
"Feb 08, 2017","3.1175","3.1205","3.1300","3.1125","-0.10%"
"Feb 07, 2017","3.1205","3.1155","3.1369","3.1155","0.14%"
"Feb 06, 2017","3.1160","3.1185","3.1276","3.1050","-0.05%"
"Feb 03, 2017","3.1176","3.1237","3.1389","3.1042","-0.20%"
"Feb 02, 2017","3.1240","3.1290","3.1304","3.1075","-0.18%"
"Feb 01, 2017","3.1295","3.1520","3.1638","3.1275","-0.68%"
"Jan 31, 2017","3.1509","3.1258","3.1566","3.1012","0.76%"
"Jan 30, 2017","3.1270","3.1403","3.1543","3.1138","-0.45%"
"Jan 27, 2017","3.1410","3.1785","3.1827","3.1398","-1.16%"
"Jan 26, 2017","3.1780","3.1702","3.1949","3.1612","0.25%"
"Jan 25, 2017","3.1702","3.1702","3.1702","3.1702","0.00%"
"Jan 24, 2017","3.1702","3.1605","3.1754","3.1583","0.22%"
"Jan 23, 2017","3.1633","3.1690","3.1837","3.1534","-0.18%"
"Jan 20, 2017","3.1690","3.2002","3.2046","3.1689","-0.86%"
"Jan 19, 2017","3.1965","3.2310","3.2350","3.1932","-1.06%"
"Jan 18, 2017","3.2309","3.2151","3.2319","3.2132","0.60%"
"Jan 17, 2017","3.2115","3.2417","3.2417","3.1957","-0.93%"
"Jan 16, 2017","3.2418","3.2234","3.2443","3.2165","0.64%"
"Jan 13, 2017","3.2213","3.1887","3.2242","3.1798","1.04%"
"Jan 12, 2017","3.1881","3.1968","3.1993","3.1522","-0.29%"
"Jan 11, 2017","3.1975","3.1960","3.2313","3.1775","0.04%"
"Jan 10, 2017","3.1961","3.1959","3.2020","3.1808","-0.03%"
"Jan 09, 2017","3.1969","3.2244","3.2317","3.1894","-0.84%"
"Jan 06, 2017","3.2241","3.1972","3.2241","3.1871","0.78%"
"Jan 05, 2017","3.1991","3.2163","3.2294","3.1928","-0.53%"
"Jan 04, 2017","3.2163","3.2517","3.2517","3.2100","-1.50%"
"Jan 03, 2017","3.2652","3.2824","3.2929","3.2466","-0.62%"
"Jan 02, 2017","3.2857","3.2538","3.2887","3.2516","0.95%"
"Dec 30, 2016","3.2547","3.2547","3.2547","3.2547","0.00%"
"Dec 29, 2016","3.2547","3.2825","3.2835","3.2416","-0.91%"
"Dec 28, 2016","3.2845","3.2702","3.2959","3.2630","0.41%"
"Dec 27, 2016","3.2712","3.2775","3.2913","3.2686","-0.18%"
"Dec 26, 2016","3.2770","3.2715","3.2861","3.2642","0.18%"
"Dec 23, 2016","3.2710","3.2870","3.2932","3.2575","-0.50%"
"Dec 22, 2016","3.2875","3.3280","3.3486","3.2861","-1.19%"
"Dec 21, 2016","3.3270","3.3575","3.3575","3.3217","-0.82%"
"Dec 20, 2016","3.3546","3.3655","3.3790","3.3403","-0.31%"
"Dec 19, 2016","3.3650","3.3920","3.4037","3.3605","-0.80%"
"Dec 16, 2016","3.3920","3.3715","3.4126","3.3425","0.67%"
"Dec 15, 2016","3.3695","3.3695","3.4087","3.3625","-0.03%"
"Dec 14, 2016","3.3705","3.3372","3.3732","3.3027","1.05%"
"Dec 13, 2016","3.3355","3.3385","3.3658","3.3178","-0.10%"
"Dec 12, 2016","3.3388","3.3777","3.4087","3.3356","-1.18%"
"Dec 09, 2016","3.3785","3.3765","3.4124","3.3525","0.09%"
"Dec 08, 2016","3.3755","3.3830","3.4179","3.3695","-0.22%"
"Dec 07, 2016","3.3830","3.4080","3.4201","3.3761","-0.73%"
"Dec 06, 2016","3.4080","3.4210","3.4667","3.3941","-0.39%"
"Dec 05, 2016","3.4215","3.4764","3.4819","3.4184","-1.55%"
"Dec 02, 2016","3.4755","3.4705","3.4928","3.4440","0.11%"
"Dec 01, 2016","3.4718","3.3854","3.4814","3.3820","2.59%"
"Nov 30, 2016","3.3842","3.3998","3.4574","3.3766","-0.44%"
"Nov 29, 2016","3.3990","3.3857","3.4154","3.3800","0.39%"
"Nov 28, 2016","3.3859","3.4225","3.4237","3.3823","-1.06%"
"Nov 25, 2016","3.4223","3.3917","3.4687","3.3908","0.91%"
"Nov 24, 2016","3.3915","3.3939","3.4373","3.3820","-0.09%"
"Nov 23, 2016","3.3945","3.3546","3.4213","3.3530","1.18%"
"Nov 22, 2016","3.3550","3.3522","3.3908","3.3283","0.07%"
"Nov 21, 2016","3.3525","3.3838","3.3847","3.3405","-0.92%"
"Nov 18, 2016","3.3835","3.4176","3.4433","3.3715","-1.05%"
"Nov 17, 2016","3.4193","3.4205","3.4531","3.3873","-0.02%"
"Nov 16, 2016","3.4200","3.4400","3.4452","3.4033","-0.59%"
"Nov 15, 2016","3.4404","3.4331","3.4457","3.4320","0.21%"
"Nov 14, 2016","3.4331","3.3932","3.4755","3.3893","1.23%"
"Nov 11, 2016","3.3915","3.3889","3.5086","3.3712","0.15%"
"Nov 10, 2016","3.3864","3.2186","3.3970","3.2095","5.26%"
"Nov 09, 2016","3.2172","3.1695","3.2502","3.1650","1.50%"
"Nov 08, 2016","3.1695","3.2012","3.2163","3.1630","-1.01%"
"Nov 07, 2016","3.2020","3.2348","3.2366","3.1885","-0.98%"
"Nov 04, 2016","3.2337","3.2423","3.2649","3.2169","-0.27%"
"Nov 03, 2016","3.2425","3.2358","3.2565","3.2210","0.20%"
"Nov 02, 2016","3.2359","3.2370","3.2425","3.2355","-0.02%"
"Nov 01, 2016","3.2367","3.1888","3.2553","3.1780","1.49%"
"Oct 31, 2016","3.1893","3.2045","3.2065","3.1638","-0.54%"
"Oct 28, 2016","3.2065","3.1707","3.2078","3.1580","1.15%"
"Oct 27, 2016","3.1701","3.1409","3.1749","3.1285","0.93%"
"Oct 26, 2016","3.1409","3.1142","3.1541","3.1114","0.83%"
"Oct 25, 2016","3.1151","3.1243","3.1380","3.1026","-0.30%"
"Oct 24, 2016","3.1246","3.1515","3.1540","3.1146","-0.84%"
"Oct 21, 2016","3.1511","3.1433","3.1698","3.1376","0.25%"
